300,0,0
300,0,0
300,0,0
300,0,0
300,-0.0056,80
299.9999987456,-0.01456,80
299.9999979739,-0.01668,80
299.99999724,-0.01844,80
299.999996484,-0.02008,80
299.9999956808,-0.02168,80
299.9999948352,-0.02324,80
299.9999939056,-0.02484,80
299.9999928872,-0.02648,80
299.9999908747,-0.02952,80
299.9999896939,-0.03112,80
299.9999884802,-0.03268,80
299.9999872384,-0.0342,80
299.9999859046,-0.03576,80
299.99998451,-0.03732,80
299.9999830545,-0.03888,80
299.999981577,-0.0404,80
299.9999800418,-0.04192,80
299.999978407,-0.04348,80
299.9999767112,-0.04504,80
299.9999749997,-0.04656,80
299.9999732304,-0.04808,80
299.9999713553,-0.04964,80
299.9999671359,-0.05304,80
299.9999651204,-0.05456,80
299.9999629926,-0.05612,80
299.99996086,-0.05764,80
299.9999586697,-0.05916,80
299.9999563624,-0.06072,80
299.9999539944,-0.06228,80
299.9999516277,-0.0638,80
299.9999491395,-0.06536,80
299.9999465905,-0.06692,80
299.9999440475,-0.06844,80
299.9999413784,-0.07,80
299.9999386484,-0.07156,80
299.9999358575,-0.07312,80
299.9999330058,-0.07468,80
299.9999300933,-0.07624,80
299.9999271962,-0.07776,80
299.9999242413,-0.07928,80
299.9999212287,-0.0808,80
300,-0.00484,80
299.9999998016,-0.00648,80
299.9999995488,-0.00804,80
299.9999992433,-0.00956,80
299.9999988896,-0.01104,80
299.9999984811,-0.01252,80
299.9999976924,-0.01504,80
299.9999962184,-0.01896,80
299.9999955359,-0.0204,80
299.9999947811,-0.02188,80
299.9999939715,-0.02336,80
299.9999931072,-0.02484,80
299.9999908219,-0.02852,80
299.9999897667,-0.03,80
299.9999886867,-0.03144,80
299.9999875234,-0.03292,80
299.9999863054,-0.0344,80
299.9999841382,-0.03692,80
299.999982809,-0.03836,80
299.9999814281,-0.0398,80
299.9999799555,-0.04128,80
299.9999766944,-0.04444,80
299.9999749612,-0.046,80
299.9999706372,-0.04976,80
299.9999687961,-0.05124,80
299.9999669514,-0.05268,80
299.9999650023,-0.05416,80
299.9999629984,-0.05564,80
299.9999609397,-0.05712,80
299.9999569984,-0.05988,80
299.9999547828,-0.06136,80
299.9999524512,-0.06288,80
299.9999501246,-0.06436,80
299.9999478076,-0.0658,80
299.999945373,-0.06728,80
299.9999428837,-0.06876,80
299.9999403396,-0.07024,80
299.9999378109,-0.07168,80
299.9999352304,-0.07312,80
299.9999325981,-0.07456,80
299.999929914,-0.076,80
299.999927178,-0.07744,80
299.9999243901,-0.07888,80
299.9999214716,-0.08036,80
299.9999184982,-0.08184,80
299.999915552,-0.08328,80
299.9999125539,-0.08472,80
299.999909504,-0.08616,80
299.9999064022,-0.0876,80
299.9999032486,-0.08904,80
299.9998999542,-0.09052,80
299.9998966954,-0.09196,80
299.9998932929,-0.09344,80
299.9998898356,-0.09492,80
299.9998863236,-0.0964,80
299.9998827568,-0.09788,80
299.9998791352,-0.09936,80
299.9998754589,-0.10084,80
299.999871627,-0.10236,80
299.9998636429,-0.10548,80
299.9998596347,-0.107,80
299.9998555687,-0.10852,80
299.9998514449,-0.11004,80
299.9998472634,-0.11156,80
299.9998430241,-0.11308,80
299.9998387271,-0.1146,80
299.9998342577,-0.11616,80
299.9998298436,-0.11768,80
299.9998253718,-0.1192,80
299.9998209614,-0.12068,80
299.9998163755,-0.1222,80
299.9998117319,-0.12372,80
299.9998070306,-0.12524,80
299.9998022714,-0.12676,80
299.9997975813,-0.12824,80
299.9997927082,-0.12976,80
299.9997876476,-0.13132,80
299.9997826574,-0.13284,80
299.9997774766,-0.1344,80
299.9997723694,-0.13592,80
299.9997589134,-0.13988,80
299.9997537378,-0.14136,80
299.9997486488,-0.1428,80
299.999743508,-0.14424,80
299.9997383154,-0.14568,80
299.9997330709,-0.14712,80
299.9997277746,-0.14856,80
299.9997222779,-0.15004,80
299.9997168764,-0.15148,80
299.9997114232,-0.15292,80
299.999705918,-0.15436,80
299.9997003611,-0.1558,80
299.9996947523,-0.15724,80
299.9996890916,-0.15868,80
299.9996833792,-0.16012,80
299.9996776148,-0.16156,80
299.9996692137,-0.16364,80
299.999663159,-0.16512,80
299.9996572147,-0.16656,80
299.9996512186,-0.168,80
299.9996451706,-0.16944,80
299.9996389013,-0.17092,80
299.9996327482,-0.17236,80
299.9996201659,-0.17528,80
299.9996136805,-0.17676,80
299.9996071404,-0.17824,80
299.9996003673,-0.17976,80
299.9995868853,-0.18276,80
299.9995797576,-0.18432,80
299.9995727535,-0.18584,80
299.9995660632,-0.18728,80
299.9995593212,-0.18872,80
299.9995525272,-0.19016,80
299.9995456815,-0.1916,80
299.9995387839,-0.19304,80
299.9995318344,-0.19448,80
299.9995248332,-0.19592,80
299.99951778,-0.19736,80
299.9995104777,-0.19884,80
299.9995033195,-0.20028,80
299.9994959091,-0.20176,80
299.999488444,-0.20324,80
299.9994811274,-0.20468,80
299.9994737589,-0.20612,80
299.9994663386,-0.20756,80
299.9994586588,-0.20904,80
299.9994509244,-0.21052,80
299.9994433456,-0.21196,80
299.9994355031,-0.21344,80
299.9994273924,-0.21496,80
299.9994192239,-0.21648,80
299.9994045033,-0.2192,80
299.9993952969,-0.22088,80
299.9993756386,-0.22444,80
299.9993671098,-0.22596,80
299.9993587493,-0.22744,80
299.9993441932,-0.23,80
299.9993356832,-0.23148,80
299.9993271184,-0.23296,80
299.9993184989,-0.23444,80
299.9993098246,-0.23592,80
299.9993006237,-0.23748,80
299.999291362,-0.23904,80
299.9992822785,-0.24056,80
299.9992577414,-0.24464,80
