299.9983785557,300,-0.36124,0,80,0
299.9983402643,300,-0.36548,0,80,0
299.9983154116,300,-0.3682,0,80,0
299.99830142,300,-0.36972,0,80,0
299.9982866312,300,-0.37132,0,80,0
299.99826658,300,-0.37348,0,80,0
299.9982512673,300,-0.37512,0,80,0
299.9982362625,300,-0.37672,0,80,0
299.9982215704,300,-0.37828,0,80,0
299.9982015216,300,-0.3804,0,80,0
299.9981821212,300,-0.38244,0,80,0
299.998148084,300,-0.386,0,80,0
299.998131872,300,-0.38768,0,80,0
299.9981163648,300,-0.38928,0,80,0
299.9980988472,300,-0.39108,0,80,0
299.9980679519,300,-0.39424,0,80,0
299.9980486341,300,-0.3962,0,80,0
299.9980319937,300,-0.39788,0,80,0
299.9980156806,300,-0.39952,0,80,0
299.9979993003,300,-0.40116,0,80,0
299.9979832539,300,-0.40276,0,80,0
299.997964727,300,-0.4046,0,80,0
299.9979481384,300,-0.40624,0,80,0
299.9979213265,300,-0.40888,0,80,0
299.9979021092,300,-0.41076,0,80,0
299.9978840357,300,-0.41252,0,80,0
299.9978671224,300,-0.41416,0,80,0
299.9978414445,300,-0.41664,0,80,0
299.9978231123,300,-0.4184,0,80,0
299.9978055395,300,-0.42008,0,80,0
299.9977862158,300,-0.42192,0,80,0
299.9977473992,300,-0.4256,0,80,0
299.9977278216,300,-0.42744,0,80,0
299.9977094417,300,-0.42916,0,80,0
299.9976918461,300,-0.4308,0,80,0
299.9976733217,300,-0.43252,0,80,0
299.9976555884,300,-0.43416,0,80,0
299.9976377878,300,-0.4358,0,80,0
299.9976203558,300,-0.4374,0,80,0
299.9976024224,300,-0.43904,0,80,0
299.9975848608,300,-0.44064,0,80,0
299.9975672352,300,-0.44224,0,80,0
299.9975468922,300,-0.44408,0,80,0
299.997529129,300,-0.44568,0,80,0
299.9975113018,300,-0.44728,0,80,0
299.9974934106,300,-0.44888,0,80,0
299.9974750065,300,-0.45052,0,80,0
299.9974574362,300,-0.45208,0,80,0
299.997439353,300,-0.45368,0,80,0
299.9974212058,300,-0.45528,0,80,0
299.9974029946,300,-0.45688,0,80,0
299.9973641598,300,-0.46028,0,80,0
299.9973333211,300,-0.46296,0,80,0
299.997311099,300,-0.46488,0,80,0
299.9972920389,300,-0.46652,0,80,0
299.9972733781,300,-0.46812,0,80,0
299.9972546533,300,-0.46972,0,80,0
299.9972358645,300,-0.47132,0,80,0
299.997217483,300,-0.47288,0,80,0
299.9971990407,300,-0.47444,0,80,0
299.9971805376,300,-0.476,0,80,0
299.9971614976,300,-0.4776,0,80,0
299.997141916,300,-0.47924,0,80,0
299.9971222671,300,-0.48088,0,80,0
299.997102551,300,-0.48252,0,80,0
299.9970827677,300,-0.48416,0,80,0
299.9970609805,300,-0.48596,0,80,0
299.9970410562,300,-0.4876,0,80,0
299.997020577,300,-0.48928,0,80,0
299.9970010058,300,-0.49088,0,80,0
299.9969803888,300,-0.49256,0,80,0
299.9969601938,300,-0.4942,0,80,0
299.9969399316,300,-0.49584,0,80,0
299.9969196022,300,-0.49748,0,80,0
299.9968992055,300,-0.49912,0,80,0
299.9968787416,300,-0.50076,0,80,0
299.9968562074,300,-0.50256,0,80,0
299.9968356024,300,-0.5042,0,80,0
299.9968149302,300,-0.50584,0,80,0
299.9967946966,300,-0.50744,0,80,0
299.9967627279,300,-0.50996,0,80,0
299.9967413096,300,-0.51164,0,80,0
299.9967203324,300,-0.51328,0,80,0
299.9966987746,300,-0.51496,0,80,0
299.9966776612,300,-0.5166,0,80,0
299.9966569972,300,-0.5182,0,80,0
299.9966367874,300,-0.51976,0,80,0
299.9966154773,300,-0.5214,0,80,0
299.9965940999,300,-0.52304,0,80,0
299.9965726552,300,-0.52468,0,80,0
299.9965490446,300,-0.52648,0,80,0
299.996472705,300,-0.53228,0,80,0
299.9963816852,300,-0.53912,0,80,0
299.9963175299,300,-0.54388,0,80,0
299.9961347862,300,-0.55732,0,80,0
299.9960885286,300,-0.56064,0,80,0
299.9960504051,300,-0.56336,0,80,0
299.9960149134,300,-0.56588,0,80,0
299.9959815265,300,-0.56824,0,80,0
299.9959480004,300,-0.5706,0,80,0
299.995914335,300,-0.57296,0,80,0
299.9958816762,300,-0.57524,0,80,0
299.9958483123,300,-0.57756,0,80,0
299.9958148138,300,-0.57988,0,80,0
299.9957811808,300,-0.5822,0,80,0
299.995720632,300,-0.58636,0,80,0
299.995684864,300,-0.5888,0,80,0
299.9956513024,300,-0.59108,0,80,0
299.9956170198,300,-0.5934,0,80,0
299.9955826026,300,-0.59572,0,80,0
299.9955486466,300,-0.598,0,80,0
299.9955109726,300,-0.60052,0,80,0
299.9954437143,300,-0.605,0,80,0
299.9954098343,300,-0.60724,0,80,0
299.9953758289,300,-0.60948,0,80,0
299.995341698,300,-0.61172,0,80,0
299.9953074417,300,-0.61396,0,80,0
299.995272446,300,-0.61624,0,80,0
299.9952379365,300,-0.61848,0,80,0
299.9952039201,300,-0.62068,0,80,0
299,300,-0.00528,0,80,0
298.9999997413,300,-0.00724,0,80,0
298.9999994372,300,-0.00892,0,80,0
298.9999990626,300,-0.0106,0,80,0
298.999998628,300,-0.01224,0,80,0
298.9999981261,300,-0.01388,0,80,0
298.9999975709,300,-0.01548,0,80,0
298.9999969362,300,-0.01712,0,80,0
298.9999962343,300,-0.01876,0,80,0
298.9999954652,300,-0.0204,0,80,0
298.9999946492,300,-0.022,0,80,0
298.9999910192,300,-0.0286,0,80,0
298.9999898466,300,-0.03024,0,80,0
298.9999885765,300,-0.03192,0,80,0
298.9999872678,300,-0.03356,0,80,0
298.9999859589,300,-0.03512,0,80,0
298.9999845541,300,-0.03672,0,80,0
298.9999830853,300,-0.03832,0,80,0
298.9999815908,300,-0.03988,0,80,0
298.9999800355,300,-0.04144,0,80,0
298.9999784194,300,-0.043,0,80,0
298.9999767424,300,-0.04456,0,80,0
298.99997496,300,-0.04616,0,80,0
298.9999731597,300,-0.04772,0,80,0
298.9999712509,300,-0.04932,0,80,0
298.9999692781,300,-0.05092,0,80,0
298.9999672413,300,-0.05252,0,80,0
298.9999632498,300,-0.05556,0,80,0
298.9999610274,300,-0.05716,0,80,0
298.9999573692,300,-0.05972,0,80,0
298.9999550401,300,-0.06128,0,80,0
298.9999525889,300,-0.06288,0,80,0
298.9999501366,300,-0.06444,0,80,0
298.9999476234,300,-0.066,0,80,0
298.9999410234,300,-0.07,0,80,0
298.9999378734,300,-0.0718,0,80,0
298.9999331346,300,-0.07444,0,80,0
298.999930157,300,-0.07604,0,80,0
298.9999271154,300,-0.07764,0,80,0
298.9999240874,300,-0.0792,0,80,0
298.9999210778,300,-0.08072,0,80,0
298.9999179298,300,-0.08228,0,80,0
298.9999148031,300,-0.0838,0,80,0
298.9999115349,300,-0.08536,0,80,0
298.9999081205,300,-0.08696,0,80,0
298.9999046421,300,-0.08856,0,80,0
298.9999011883,300,-0.09012,0,80,0
298.9998976736,300,-0.09168,0,80,0
298.9998940981,300,-0.09324,0,80,0
298.9998904617,300,-0.0948,0,80,0
298.9998866697,300,-0.0964,0,80,0
298.9998829101,300,-0.09796,0,80,0
298.9998790897,300,-0.09952,0,80,0
298.9998752084,300,-0.10108,0,80,0
298.9998712663,300,-0.10264,0,80,0
298.9998671607,300,-0.10424,0,80,0
298.9998630953,300,-0.1058,0,80,0
298.9998588633,300,-0.1074,0,80,0
298.9998546747,300,-0.10896,0,80,0
298.9998504253,300,-0.11052,0,80,0
298.9998460045,300,-0.11212,0,80,0
298.9998373712,300,-0.1152,0,80,0
298.9998328784,300,-0.11676,0,80,0
298.999828208,300,-0.11836,0,80,0
298.9998234736,300,-0.11996,0,80,0
298.9998187952,300,-0.12152,0,80,0
298.9998139344,300,-0.12312,0,80,0
298.9998091327,300,-0.12468,0,80,0
298.9998043949,300,-0.1262,0,80,0
298.9997994731,300,-0.12776,0,80,0
298.9997937239,300,-0.12956,0,80,0
298.999787505,300,-0.13148,0,80,0
298.9997821143,300,-0.13312,0,80,0
298.9997767895,300,-0.13472,0,80,0
298.9997714007,300,-0.13632,0,80,0
298.9997660842,300,-0.13788,0,80,0
298.999760569,300,-0.13948,0,80,0
298.9997551293,300,-0.14104,0,80,0
298.9997494877,300,-0.14264,0,80,0
298.9997439248,300,-0.1442,0,80,0
298.999738301,300,-0.14576,0,80,0
298.9997324706,300,-0.14736,0,80,0
298.9997265762,300,-0.14896,0,80,0
298.9997206178,300,-0.15056,0,80,0
298.9997145954,300,-0.15216,0,80,0
298.999708509,300,-0.15376,0,80,0
298.9996966694,300,-0.15684,0,80,0
298.999690239,300,-0.15848,0,80,0
298.9996837413,300,-0.16012,0,80,0
298.9996773365,300,-0.16172,0,80,0
298.999670706,300,-0.16336,0,80,0
298.9996641716,300,-0.16496,0,80,0
298.9996575732,300,-0.16656,0,80,0
298.9996507442,300,-0.1682,0,80,0
298.9996440162,300,-0.1698,0,80,0
298.9996372242,300,-0.1714,0,80,0
298.9996303682,300,-0.173,0,80,0
298.9996167012,300,-0.17616,0,80,0
298.999606484,300,-0.17848,0,80,0
298.9995966676,300,-0.18068,0,80,0
298.9995892597,300,-0.18232,0,80,0
298.9995817846,300,-0.18396,0,80,0
298.9995652282,300,-0.18756,0,80,0
298.9995524741,300,-0.19028,0,80,0
298.9995450532,300,-0.19184,0,80,0
298.9995373796,300,-0.19344,0,80,0
298.9995298354,300,-0.195,0,80,0
298.9995224254,300,-0.19652,0,80,0
298.9995065073,300,-0.19976,0,80,0
298.9994985169,300,-0.20136,0,80,0
298.9994908652,300,-0.20288,0,80,0
298.9994829529,300,-0.20444,0,80,0
298.9994749797,300,-0.206,0,80,0
298.9994667397,300,-0.2076,0,80,0
298.9994586433,300,-0.20916,0,80,0
298.9994506952,300,-0.21068,0,80,0
298.9994426894,300,-0.2122,0,80,0
298.9994346258,300,-0.21372,0,80,0
298.9994265044,300,-0.21524,0,80,0
298.9994183253,300,-0.21676,0,80,0
298.9994100884,300,-0.21828,0,80,0
298.9994017938,300,-0.2198,0,80,0
298.9993934414,300,-0.22132,0,80,0
298.9993850312,300,-0.22284,0,80,0
298.9993765633,300,-0.22436,0,80,0
298.9993680376,300,-0.22588,0,80,0
298.9993594542,300,-0.2274,0,80,0
298.9993505856,300,-0.22896,0,80,0
298.9993343294,300,-0.2318,0,80,0
298.999318567,300,-0.23452,0,80,0
298.9993091862,300,-0.23612,0,80,0
298.9992997414,300,-0.23772,0,80,0
298.9992776335,300,-0.24144,0,80,0
298.9992679759,300,-0.24304,0,80,0
298.9992584973,300,-0.2446,0,80,0
298.9992487133,300,-0.2462,0,80,0
298.9992388653,300,-0.2478,0,80,0
298.9992289533,300,-0.2494,0,80,0
298.9992189773,300,-0.251,0,80,0
298.9992091883,300,-0.25256,0,80,0
298.9991988334,300,-0.2542,0,80,0
298.9991889196,300,-0.25576,0,80,0
298.9991789449,300,-0.25732,0,80,0
298.9991683948,300,-0.25896,0,80,0
298.9991513034,300,-0.2616,0,80,0
298.9991408394,300,-0.2632,0,80,0
298.9991305746,300,-0.26476,0,80,0
298.999120249,300,-0.26632,0,80,0
298.9991101288,300,-0.26784,0,80,0
298.9990996831,300,-0.2694,0,80,0
298.9990891765,300,-0.27096,0,80,0
298.9990783381,300,-0.27256,0,80,0
298.999057351,300,-0.27564,0,80,0
298.9990463254,300,-0.27724,0,80,0
298.9990280275,300,-0.27988,0,80,0
298.9990165524,300,-0.28152,0,80,0
298.9989974091,300,-0.28424,0,80,0
298.9989860395,300,-0.28584,0,80,0
298.998951167,300,-0.29072,0,80,0
298.9989340145,300,-0.29308,0,80,0
298.9989217052,300,-0.29476,0,80,0
298.99890962,300,-0.2964,0,80,0
298.9988974676,300,-0.29804,0,80,0
298.998885248,300,-0.29968,0,80,0
298.9988735604,300,-0.30124,0,80,0
298.9988618121,300,-0.3028,0,80,0
298.9988500029,300,-0.30436,0,80,0
298.9988378285,300,-0.30596,0,80,0
298.9988255901,300,-0.30756,0,80,0
298.9988135952,300,-0.30912,0,80,0
298.9988012304,300,-0.31072,0,80,0
298.9987888016,300,-0.31232,0,80,0
298.9987763088,300,-0.31392,0,80,0
298.998763752,300,-0.31552,0,80,0
298.998739457,300,-0.3186,0,80,0
298.9987177922,300,-0.32132,0,80,0
298.9987046181,300,-0.32296,0,80,0
298.9986829798,300,-0.32564,0,80,0
298.9986702798,300,-0.3272,0,80,0
298.9986571918,300,-0.3288,0,80,0
298.9986440398,300,-0.3304,0,80,0
298.9986311542,300,-0.33196,0,80,0
298.9986182078,300,-0.33352,0,80,0
298.9986005312,300,-0.33564,0,80,0
298.9985871056,300,-0.33724,0,80,0
298.9985739532,300,-0.3388,0,80,0
298.99856074,300,-0.34036,0,80,0
298.9985478064,300,-0.34188,0,80,0
298.9985348149,300,-0.3434,0,80,0
298.9985214223,300,-0.34496,0,80,0
298.9984817519,300,-0.34956,0,80,0
298.9984670704,300,-0.35124,0,80,0
298.998453372,300,-0.3528,0,80,0
298.9984396128,300,-0.35436,0,80,0
298.9984257928,300,-0.35592,0,80,0
298.9984119119,300,-0.35748,0,80,0
298.9983979702,300,-0.35904,0,80,0
298.9983843267,300,-0.36056,0,80,0
298.9983706254,300,-0.36208,0,80,0
298.9983565043,300,-0.36364,0,80,0
298.9983288676,300,-0.36668,0,80,0
298.9983142004,300,-0.36828,0,80,0
298.9982869477,300,-0.37124,0,80,0
298.9982728406,300,-0.37276,0,80,0
298.9982586757,300,-0.37428,0,80,0
298.9982448274,300,-0.37576,0,80,0
298.9982305485,300,-0.37728,0,80,0
298.9982165891,300,-0.37876,0,80,0
298.9982021962,300,-0.38028,0,80,0
298.9981877456,300,-0.3818,0,80,0
298.998173619,300,-0.38328,0,80,0
298.9981590544,300,-0.3848,0,80,0
298.998144432,300,-0.38632,0,80,0
298.9981293655,300,-0.38788,0,80,0
298.998114626,300,-0.3894,0,80,0
298.9980998288,300,-0.39092,0,80,0
298.9980849739,300,-0.39244,0,80,0
298.9980700612,300,-0.39396,0,80,0
298.9980546967,300,-0.39552,0,80,0
298.998039667,300,-0.39704,0,80,0
298.9980241824,300,-0.3986,0,80,0
298.998008637,300,-0.40016,0,80,0
298.9979930308,300,-0.40172,0,80,0
298.9979777654,300,-0.40324,0,80,0
298.9979624423,300,-0.40476,0,80,0
298.9979470614,300,-0.40628,0,80,0
298.9979312165,300,-0.40784,0,80,0
298.9979157186,300,-0.40936,0,80,0
298.9978735545,300,-0.41348,0,80,0
298.9978503996,300,-0.41572,0,80,0
298.9978237935,300,-0.41828,0,80,0
298.9977924225,300,-0.42128,0,80,0
298.9977743075,300,-0.423,0,80,0
298.9977561185,300,-0.42472,0,80,0
298.997728087,300,-0.42736,0,80,0
298.9976665471,300,-0.43312,0,80,0
298.9976414262,300,-0.43544,0,80,0
298.9976222668,300,-0.4372,0,80,0
298.9976034672,300,-0.43892,0,80,0
298.9975850326,300,-0.4406,0,80,0
298.9975638838,300,-0.44252,0,80,0
298.9975386601,300,-0.4448,0,80,0
298.9975190889,300,-0.44656,0,80,0
298.9974780054,300,-0.45024,0,80,0
298.9974559436,300,-0.4522,0,80,0
298.9974360468,300,-0.45396,0,80,0
298.9974169805,300,-0.45564,0,80,0
298.9973978436,300,-0.45732,0,80,0
298.9973781789,300,-0.45904,0,80,0
298.9973588992,300,-0.46072,0,80,0
298.9973400097,300,-0.46236,0,80,0
298.9973099563,300,-0.46496,0,80,0
298.9972657851,300,-0.46876,0,80,0
298.9972460972,300,-0.47044,0,80,0
298.9972272796,300,-0.47204,0,80,0
298.997208398,300,-0.47364,0,80,0
298.9971894524,300,-0.47524,0,80,0
298.9971704428,300,-0.47684,0,80,0
298.9971389713,300,-0.47948,0,80,0
298.9971193126,300,-0.48112,0,80,0
298.9971000678,300,-0.48272,0,80,0
298.997080759,300,-0.48432,0,80,0
298.9970613862,300,-0.48592,0,80,0
298.9970414635,300,-0.48756,0,80,0
298.9970219611,300,-0.48916,0,80,0
298.9970028839,300,-0.49072,0,80,0
298.9969832551,300,-0.49232,0,80,0
298.9969635623,300,-0.49392,0,80,0
298.9969438055,300,-0.49552,0,80,0
298.9968942535,300,-0.49952,0,80,0
298.9968747722,300,-0.50108,0,80,0
298.996854729,300,-0.50268,0,80,0
298.9968351245,300,-0.50424,0,80,0
298.9968154591,300,-0.5058,0,80,0
298.9967775241,300,-0.5088,0,80,0
298.9967571721,300,-0.5104,0,80,0
298.9967163401,300,-0.5136,0,80,0
298.9966952825,300,-0.51524,0,80,0
298.9966746729,300,-0.51684,0,80,0
298.9966539993,300,-0.51844,0,80,0
298.9966337802,300,-0.52,0,80,0
298.9966129802,300,-0.5216,0,80,0
298.9965921162,300,-0.5232,0,80,0
298.9965717114,300,-0.52476,0,80,0
298.9965512457,300,-0.52632,0,80,0
298.9965301929,300,-0.52792,0,80,0
298.996509604,300,-0.52948,0,80,0
298.9964884248,300,-0.53108,0,80,0
298.9964671816,300,-0.53268,0,80,0
298.9964469398,300,-0.5342,0,80,0
298.996426106,300,-0.53576,0,80,0
298.9964052114,300,-0.53732,0,80,0
298.9963837186,300,-0.53892,0,80,0
298.9963627007,300,-0.54048,0,80,0
298.9962924383,300,-0.54568,0,80,0
298.9962711568,300,-0.54724,0,80,0
298.9962492672,300,-0.54884,0,80,0
298.9962278624,300,-0.5504,0,80,0
298.9962058464,300,-0.552,0,80,0
298.9961843184,300,-0.55356,0,80,0
298.996162176,300,-0.55516,0,80,0
298.9961399696,300,-0.55676,0,80,0
298.996118256,300,-0.55832,0,80,0
298.9960964815,300,-0.55988,0,80,0
298.9960740863,300,-0.56148,0,80,0
298.9960516271,300,-0.56308,0,80,0
298.996029667,300,-0.56464,0,80,0
298.9960070814,300,-0.56624,0,80,0
298.9959844318,300,-0.56784,0,80,0
298.995962286,300,-0.5694,0,80,0
298.99593951,300,-0.571,0,80,0
298.995911531,300,-0.57296,0,80,0
298.9958874667,300,-0.57464,0,80,0
298.9958627572,300,-0.57636,0,80,0
298.9958212592,300,-0.57924,0,80,0
298.9957534882,300,-0.58392,0,80,0
298.9957003514,300,-0.58756,0,80,0
298.9956603974,300,-0.59028,0,80,0
298.9956238,300,-0.59276,0,80,0
298.9955888272,300,-0.59512,0,80,0
298.9955447883,300,-0.59808,0,80,0
298.9955106977,300,-0.60036,0,80,0
298.9954764772,300,-0.60264,0,80,0
298.9954421267,300,-0.60492,0,80,0
