300,0,0
300,0,0
300,-0.00596,80
299.9999996305,-0.00844,80
299.9999965752,-0.02292,80
299.9999947874,-0.02604,80
299.9999931209,-0.0286,80
299.9999913763,-0.03104,80
299.999989576,-0.03336,80
299.9999876744,-0.03564,80
299.9999856073,-0.03796,80
299.9999834436,-0.04024,80
299.9999811097,-0.04256,80
299.9999787263,-0.0448,80
299.9999762623,-0.047,80
299.9999736303,-0.04924,80
299.9999708729,-0.05148,80
299.999968093,-0.05364,80
299.9999651428,-0.05584,80
299.9999621274,-0.058,80
299.9999588794,-0.06024,80
299.9999554457,-0.06252,80
299.9999520071,-0.06472,80
299.9999483828,-0.06696,80
299.9999447,-0.06916,80
299.9999408962,-0.07136,80
299.9999369714,-0.07356,80
299.999932852,-0.0758,80
299.999928683,-0.078,80
299.999924315,-0.08024,80
299.9999163713,-0.0842,80
300,-0.00524,80
299.999999738,-0.00724,80
299.9999994122,-0.00904,80
299.9999990325,-0.01072,80
299.999998593,-0.01236,80
299.9999980862,-0.014,80
299.9999975262,-0.0156,80
299.9999969022,-0.0172,80
299.9999956638,-0.02008,80
299.9999948406,-0.02172,80
299.9999939718,-0.02332,80
299.999993039,-0.02492,80
299.9999920422,-0.02652,80
299.9999910079,-0.02808,80
299.9999898847,-0.02968,80
299.9999887568,-0.0312,80
299.99998754,-0.03276,80
299.9999862296,-0.03436,80
299.9999848896,-0.03592,80
299.9999834887,-0.03748,80
299.999981015,-0.04012,80
299.9999786078,-0.04252,80
299.999976737,-0.04428,80
299.99997501,-0.04584,80
299.9999723972,-0.04812,80
299.9999704242,-0.04976,80
299.9999684836,-0.05132,80
299.9999661229,-0.05316,80
299.9999630928,-0.05544,80
299.9999601544,-0.05756,80
299.9999570462,-0.05972,80
299.999953881,-0.06184,80
299.9999505417,-0.064,80
299.9999470857,-0.06616,80
299.9999432484,-0.06848,80
299.9999395505,-0.07064,80
299.9999357359,-0.0728,80
299.9999315863,-0.07508,80
299.9999270064,-0.07752,80
299.9999172389,-0.08256,80
299.9999077445,-0.08716,80
299.9999030379,-0.08932,80
299.9998981253,-0.09152,80
299.9998931832,-0.09368,80
299.9998881245,-0.09584,80
299.9998828533,-0.09804,80
299.9998775591,-0.1002,80
299.9998723487,-0.10228,80
299.9998651891,-0.10508,80
299.9998594097,-0.10728,80
299.9998532948,-0.10956,80
299.9998475976,-0.11164,80
299.9998417924,-0.11372,80
299.9998359926,-0.11576,80
299.9998300889,-0.1178,80
299.9998223141,-0.12044,80
299.9998100292,-0.12452,80
299.999802807,-0.12684,80
299.9997958308,-0.12904,80
299.9997887336,-0.13124,80
299.9997815154,-0.13344,80
299.9997743097,-0.1356,80
299.9997656313,-0.13816,80
299.9997578943,-0.1404,80
299.9997468027,-0.14356,80
299.9997393376,-0.14564,80
299.9997317643,-0.14772,80
299.9997240829,-0.1498,80
299.9997162933,-0.15188,80
299.9997079399,-0.15408,80
299.9996990032,-0.1564,80
299.9996839888,-0.16024,80
299.9996676444,-0.16432,80
299.9996571279,-0.16688,80
299.9996466144,-0.1694,80
299.9996359422,-0.17192,80
299.9996261428,-0.1742,80
299.9996033226,-0.17944,80
299.9995853786,-0.18344,80
299.9995736384,-0.186,80
299.9995615484,-0.1886,80
299.9995364646,-0.19392,80
299.9995228902,-0.19672,80
299.9995063658,-0.20008,80
299.9994867579,-0.204,80
299.9994696219,-0.20736,80
299.9994590466,-0.2094,80
299.9994481578,-0.21148,80
299.9994375838,-0.21348,80
299.9994266963,-0.21552,80
299.9994144116,-0.2178,80
299.9994004724,-0.22036,80
299.9993779957,-0.22444,80
299.9993629582,-0.22712,80
299.9993484226,-0.22968,80
299.9993341824,-0.23216,80
299.9993193242,-0.23472,80
299.9993043021,-0.23728,80
