x,y,xd,yd,xdd,ydd
331.0099475574,300,0.89416,0,-80,0
331.0100021011,300,0.8966,0,-80,0
331.0100532073,300,0.89888,0,-80,0
331.010100848,300,0.901,0,-80,0
331.010149502,300,0.90316,0,-80,0
331.0102009821,300,0.90544,0,-80,0
331.010254403,300,0.9078,0,-80,0
331.010308871,300,0.9102,0,-80,0
331.0103625728,300,0.91256,0,-80,0
331.0104191516,300,0.91504,0,-80,0
331.0104777141,300,0.9176,0,-80,0
331.0105878261,300,0.9224,0,-80,0
331.0106440925,300,0.92484,0,-80,0
331.0107032823,300,0.9274,0,-80,0
331.0107598537,300,0.92984,0,-80,0
331.0108165739,300,0.93228,0,-80,0
331.0108743753,300,0.93476,0,-80,0
331.0109332652,300,0.93728,0,-80,0
331.0109904392,300,0.93972,0,-80,0
331.0110505813,300,0.94228,0,-80,0
331.0111090027,300,0.94476,0,-80,0
331.0111656883,300,0.94716,0,-80,0
331.0112244122,300,0.94964,0,-80,0
331.0112813906,300,0.95204,0,-80,0
331.0113642181,300,0.95552,0,-80,0
331.0114225048,300,0.95796,0,-80,0
331.0114818983,300,0.96044,0,-80,0
331.0115414456,300,0.96292,0,-80,0
331.0115992208,300,0.96532,0,-80,0
331.0116581053,300,0.96776,0,-80,0
331.0117190742,300,0.97028,0,-80,0
331.0117782613,300,0.97272,0,-80,0
331.0118375972,300,0.97516,0,-80,0
331.011897082,300,0.9776,0,-80,0
331.011955738,300,0.98,0,-80,0
331.012018458,300,0.98256,0,-80,0
331.0120793767,300,0.98504,0,-80,0
331.0121404492,300,0.98752,0,-80,0
331.0122026629,300,0.99004,0,-80,0
331.0122630554,300,0.99248,0,-80,0
331.0123255816,300,0.995,0,-80,0
331.0123882666,300,0.99752,0,-80,0
331.0124501128,300,1,0,-80,0
331.0125131128,300,1.00252,0,-80,0
331.0125772741,300,1.00508,0,-80,0
331.0126355688,300,1.0074,0,-80,0
331.0126950054,300,1.00976,0,-80,0
331.0127525617,300,1.01204,0,-80,0
331.0128142961,300,1.01448,0,-80,0
331.0128741504,300,1.01684,0,-80,0
331.0129361777,300,1.01928,0,-80,0
331.0129983538,300,1.02172,0,-80,0
331.0130576135,300,1.02404,0,-80,0
331.013121104,300,1.02652,0,-80,0
331.0131816687,300,1.02888,0,-80,0
331.0132464881,300,1.0314,0,-80,0
331.0133290001,300,1.0346,0,-80,0
331.0133962491,300,1.0372,0,-80,0
331.0134584811,300,1.0396,0,-80,0
331.0135239759,300,1.04212,0,-80,0
331.013585461,300,1.04448,0,-80,0
331.0136491743,300,1.04692,0,-80,0
331.0137130364,300,1.04936,0,-80,0
331.0137728499,300,1.05164,0,-80,0
331.0138359483,300,1.05404,0,-80,0
331.0139044609,300,1.05664,0,-80,0
331.0139699726,300,1.05912,0,-80,0
331.014035638,300,1.0616,0,-80,0
331.0140982724,300,1.06396,0,-80,0
331.01416211,300,1.06636,0,-80,0
331.0142282244,300,1.06884,0,-80,0
331.0142944924,300,1.07132,0,-80,0
331.0143673422,300,1.07404,0,-80,0
331.0144339327,300,1.07652,0,-80,0
331.01450283,300,1.07908,0,-80,0
331.0145697329,300,1.08156,0,-80,0
331.0146389528,300,1.08412,0,-80,0
331.0147061682,300,1.0866,0,-80,0
331.0147735374,300,1.08908,0,-80,0
331.0148399713,300,1.09152,0,-80,0
331.014904371,300,1.09388,0,-80,0
331.0150017263,300,1.09744,0,-80,0
331.0150730599,300,1.10004,0,-80,0
331.0151412624,300,1.10252,0,-80,0
331.0152107211,300,1.10504,0,-80,0
331.0152792336,300,1.10752,0,-80,0
331.0153434698,300,1.10984,0,-80,0
331.0155376918,300,1.11684,0,-80,0
331.0156236884,300,1.11992,0,-80,0
331.0157020828,300,1.12272,0,-80,0
331.0157784278,300,1.12544,0,-80,0
331.0158414524,300,1.12768,0,-80,0
331.0159113686,300,1.13016,0,-80,0
331.015978048,300,1.13252,0,-80,0
331.0160459992,300,1.13492,0,-80,0
331.0161163643,300,1.1374,0,-80,0
331.0161880205,300,1.13992,0,-80,0
331.0162586955,300,1.1424,0,-80,0
331.0163318091,300,1.14496,0,-80,0
331.0164073765,300,1.1476,0,-80,0
331.0164842657,300,1.15028,0,-80,0
331.0165946926,300,1.15412,0,-80,0
331.0166720186,300,1.1568,0,-80,0
331.0167460538,300,1.15936,0,-80,0
331.0168237309,300,1.16204,0,-80,0
331.0168992635,300,1.16464,0,-80,0
331.0169761298,300,1.16728,0,-80,0
331.0170555048,300,1.17,0,-80,0
331.0171362348,300,1.17276,0,-80,0
331.017218328,300,1.17556,0,-80,0
331.0173017928,300,1.1784,0,-80,0
331.0173854592,300,1.18124,0,-80,0
331.017468146,300,1.18404,0,-80,0
331.0175522128,300,1.18688,0,-80,0
331.0176471632,300,1.19008,0,-80,0
331.0177316589,300,1.19292,0,-80,0
331.0178163562,300,1.19576,0,-80,0
331.0179024509,300,1.19864,0,-80,0
331.0179863557,300,1.20144,0,-80,0
331.0180728594,300,1.20432,0,-80,0
331.0181619791,300,1.20728,0,-80,0
331.0182513178,300,1.21024,0,-80,0
331.0183360346,300,1.21304,0,-80,0
331.0184221604,300,1.21588,0,-80,0
331.0185097038,300,1.21876,0,-80,0
331.018599892,300,1.22172,0,-80,0
331.0186854124,300,1.22452,0,-80,0
331.0187711288,300,1.22732,0,-80,0
331.0188545866,300,1.23004,0,-80,0
331.0189394594,300,1.2328,0,-80,0
331.0190084962,300,1.23504,0,-80,0
331.0190776584,300,1.23728,0,-80,0
331.0191444715,300,1.23944,0,-80,0
331.0192114013,300,1.2416,0,-80,0
331.0192784477,300,1.24376,0,-80,0
331.0193456107,300,1.24592,0,-80,0
331.0194128904,300,1.24808,0,-80,0
331.0194815348,300,1.25028,0,-80,0
331.0195490499,300,1.25244,0,-80,0
331.0196166817,300,1.2546,0,-80,0
331.0196844301,300,1.25676,0,-80,0
331.0197610924,300,1.2592,0,-80,0
331.0198316076,300,1.26144,0,-80,0
331.0198997254,300,1.2636,0,-80,0
331.0199679598,300,1.26576,0,-80,0
331.0200363108,300,1.26792,0,-80,0
331.0201035106,300,1.27004,0,-80,0
331.0201720928,300,1.2722,0,-80,0
331.0202395194,300,1.27432,0,-80,0
331.0203070583,300,1.27644,0,-80,0
331.0203747096,300,1.27856,0,-80,0
331.0204437519,300,1.28072,0,-80,0
331.0205129108,300,1.28288,0,-80,0
331.0205886007,300,1.28524,0,-80,0
331.0207004166,300,1.28872,0,-80,0
331.0207867608,300,1.2914,0,-80,0
331.020874576,300,1.29412,0,-80,0
331.0209599879,300,1.29676,0,-80,0
331.0210339032,300,1.29904,0,-80,0
331.021122238,300,1.30176,0,-80,0
331.021230284,300,1.30508,0,-80,0
331.0213255549,300,1.308,0,-80,0
331.0216996429,300,1.31944,0,-80,0
331.0217656149,300,1.32144,0,-80,0
331.0218277226,300,1.32332,0,-80,0
331.0219547613,300,1.32716,0,-80,0
331.0220197921,300,1.32912,0,-80,0
331.0220809316,300,1.33096,0,-80,0
331.0221421558,300,1.3328,0,-80,0
331.0222047974,300,1.33468,0,-80,0
331.0222661927,300,1.33652,0,-80,0
331.0223477204,300,1.33896,0,-80,0
331.0224093126,300,1.3408,0,-80,0
331.0224723302,300,1.34268,0,-80,0
331.0225340934,300,1.34452,0,-80,0
331.0225959414,300,1.34636,0,-80,0
331.0226565276,300,1.34816,0,-80,0
331.0227171948,300,1.34996,0,-80,0
331.0228170918,300,1.35292,0,-80,0
331.022882032,300,1.35484,0,-80,0
331.0229457094,300,1.35672,0,-80,0
331.023010832,300,1.35864,0,-80,0
331.0230760467,300,1.36056,0,-80,0
331.023139993,300,1.36244,0,-80,0
331.0232040277,300,1.36432,0,-80,0
331.0232681508,300,1.3662,0,-80,0
331.0233337284,300,1.36812,0,-80,0
331.02339803,300,1.37,0,-80,0
331.02346379,300,1.37192,0,-80,0
331.0235296422,300,1.37384,0,-80,0
331.0235955865,300,1.37576,0,-80,0
331.023661623,300,1.37768,0,-80,0
331.0237277516,300,1.3796,0,-80,0
331.0237939724,300,1.38152,0,-80,0
331.0238602854,300,1.38344,0,-80,0
331.0239280739,300,1.3854,0,-80,0
331.0239945731,300,1.38732,0,-80,0
331.0240611645,300,1.38924,0,-80,0
331.024127848,300,1.39116,0,-80,0
331.0241946237,300,1.39308,0,-80,0
331.0242614915,300,1.395,0,-80,0
331.0243284515,300,1.39692,0,-80,0
331.0243955037,300,1.39884,0,-80,0
331.024462648,300,1.40076,0,-80,0
331.0245298845,300,1.40268,0,-80,0
331.0245972131,300,1.4046,0,-80,0
331.0246730615,300,1.40676,0,-80,0
333,300,0.0046,0,-80,0
333.0000002438,300,0.00672,0,-80,0
333.0000005865,300,0.00876,0,-80,0
333.0000010333,300,0.0108,0,-80,0
333.0000016813,300,0.0132,0,-80,0
333.0000026713,300,0.0162,0,-80,0
333.0000034975,300,0.01824,0,-80,0
333.000004373,300,0.02016,0,-80,0
333.0000053407,300,0.02208,0,-80,0
333.0000064005,300,0.024,0,-80,0
333.0000075285,300,0.02588,0,-80,0
333.0000087449,300,0.02776,0,-80,0
333.0000100774,300,0.02968,0,-80,0
333.000011502,300,0.0316,0,-80,0
333.0000130504,300,0.03356,0,-80,0
333.0000146613,300,0.03548,0,-80,0
333.0000163643,300,0.0374,0,-80,0
333.0000181595,300,0.03932,0,-80,0
333.0000200076,300,0.0412,0,-80,0
333.0000219852,300,0.04312,0,-80,0
333.0000240549,300,0.04504,0,-80,0
333.0000262168,300,0.04696,0,-80,0
333.000028424,300,0.04884,0,-80,0
333.0000307683,300,0.05076,0,-80,0
333.000033154,300,0.05264,0,-80,0
333.0000356807,300,0.05456,0,-80,0
333.000038245,300,0.05644,0,-80,0
333.0000408977,300,0.05832,0,-80,0
333.0000436388,300,0.0602,0,-80,0
333.0000465284,300,0.06212,0,-80,0
333.0000519328,300,0.0656,0,-80,0
333.000055344,300,0.06768,0,-80,0
333.0000585926,300,0.0696,0,-80,0
333.000062003,300,0.07156,0,-80,0
333.0000654379,300,0.07348,0,-80,0
333.000068965,300,0.0754,0,-80,0
333.0000725842,300,0.07732,0,-80,0
333.0000762955,300,0.07924,0,-80,0
333.000080099,300,0.08116,0,-80,0
333.0000839947,300,0.08308,0,-80,0
333.000090558,300,0.08624,0,-80,0
333.0000957324,300,0.08864,0,-80,0
333.0001000758,300,0.0906,0,-80,0
333.0001044246,300,0.09252,0,-80,0
333.0001088656,300,0.09444,0,-80,0
333.0001133987,300,0.09636,0,-80,0
333.0001179276,300,0.09824,0,-80,0
333.0001226431,300,0.10016,0,-80,0
333.0001274508,300,0.10208,0,-80,0
333.0001323506,300,0.104,0,-80,0
333.0001377586,300,0.10608,0,-80,0
333.0001428505,300,0.108,0,-80,0
333.0001479265,300,0.10988,0,-80,0
333.0001532007,300,0.1118,0,-80,0
333.0001585671,300,0.11372,0,-80,0
333.0001640257,300,0.11564,0,-80,0
333.0001694608,300,0.11752,0,-80,0
333.0001749842,300,0.1194,0,-80,0
333.000180596,300,0.12128,0,-80,0
333.0001864174,300,0.1232,0,-80,0
333.000192331,300,0.12512,0,-80,0
333.0001983368,300,0.12704,0,-80,0
333.0002044347,300,0.12896,0,-80,0
333.0002106248,300,0.13088,0,-80,0
333.0002171688,300,0.13288,0,-80,0
333.0002236799,300,0.13484,0,-80,0
333.0002301522,300,0.13676,0,-80,0
333.00023658,300,0.13864,0,-80,0
333.000243096,300,0.14052,0,-80,0
333.000249841,300,0.14244,0,-80,0
333.0002565357,300,0.14432,0,-80,0
333.0002633187,300,0.1462,0,-80,0
333.0002744299,300,0.14924,0,-80,0
333.0002826381,300,0.15144,0,-80,0
333.0002935418,300,0.15432,0,-80,0
333.0003058874,300,0.15752,0,-80,0
333.0003143935,300,0.15968,0,-80,0
333.0003222178,300,0.16164,0,-80,0
333.0003301382,300,0.1636,0,-80,0
333.000337991,300,0.16552,0,-80,0
333.0003461014,300,0.16748,0,-80,0
333.0003541405,300,0.1694,0,-80,0
333.0003622717,300,0.17132,0,-80,0
333.000370495,300,0.17324,0,-80,0
333.0003788106,300,0.17516,0,-80,0
333.0003882692,300,0.17732,0,-80,0
333.0004024548,300,0.18052,0,-80,0
333.0004122029,300,0.18268,0,-80,0
333.0004209715,300,0.1846,0,-80,0
333.0004298323,300,0.18652,0,-80,0
333.0004385988,300,0.1884,0,-80,0
333.000447642,300,0.19032,0,-80,0
333.0004563967,300,0.19216,0,-80,0
333.0004656204,300,0.19408,0,-80,0
333.0004747421,300,0.19596,0,-80,0
333.0004839522,300,0.19784,0,-80,0
333.0004932507,300,0.19972,0,-80,0
333.0005026376,300,0.2016,0,-80,0
333.0005121128,300,0.20348,0,-80,0
333.0005216763,300,0.20536,0,-80,0
333.0005313282,300,0.20724,0,-80,0
333.0005410685,300,0.20912,0,-80,0
333.0005508972,300,0.211,0,-80,0
333.0005610252,300,0.21292,0,-80,0
333.0005712453,300,0.21484,0,-80,0
333.0005886474,300,0.21808,0,-80,0
333.0005993333,300,0.22004,0,-80,0
333.0006098952,300,0.22196,0,-80,0
333.0006203273,300,0.22384,0,-80,0
333.000631967,300,0.22592,0,-80,0
333.0006430371,300,0.22788,0,-80,0
333.0006539753,300,0.2298,0,-80,0
333.0006647759,300,0.23168,0,-80,0
333.0006756649,300,0.23356,0,-80,0
333.0006871093,300,0.23552,0,-80,0
333.0006981788,300,0.2374,0,-80,0
333.000709574,300,0.23932,0,-80,0
333.0007210613,300,0.24124,0,-80,0
333.0007326408,300,0.24316,0,-80,0
333.0007443125,300,0.24508,0,-80,0
333.0007568116,300,0.24712,0,-80,0
333.0007689205,300,0.24908,0,-80,0
333.0007808763,300,0.251,0,-80,0
333.0007929243,300,0.25292,0,-80,0
333.0008050645,300,0.25484,0,-80,0
333.0008175516,300,0.2568,0,-80,0
333.000829878,300,0.25872,0,-80,0
333.0008420379,300,0.2606,0,-80,0
333.0008545467,300,0.26252,0,-80,0
333.0008674102,300,0.26448,0,-80,0
333.0008801052,300,0.2664,0,-80,0
333.0008931588,300,0.26836,0,-80,0
333.0009063084,300,0.27032,0,-80,0
333.0009190135,300,0.2722,0,-80,0
333.0009318069,300,0.27408,0,-80,0
333.0009449627,300,0.276,0,-80,0
333.0009593147,300,0.27808,0,-80,0
333.0009723845,300,0.27996,0,-80,0
333.0009858226,300,0.28188,0,-80,0
333.0009990709,300,0.28376,0,-80,0
333.0010124076,300,0.28564,0,-80,0
333.0010261184,300,0.28756,0,-80,0
333.0010399212,300,0.28948,0,-80,0
333.0010535268,300,0.29136,0,-80,0
333.0010672207,300,0.29324,0,-80,0
333.001081003,300,0.29512,0,-80,0
333.0010975297,300,0.29736,0,-80,0
333.0011115056,300,0.29924,0,-80,0
333.0011255699,300,0.30112,0,-80,0
333.0011439382,300,0.30356,0,-80,0
333.0011588127,300,0.30552,0,-80,0
333.0011823377,300,0.3086,0,-80,0
333.0012045569,300,0.31148,0,-80,0
333.0012201309,300,0.31348,0,-80,0
333.001235178,300,0.3154,0,-80,0
333.0012500018,300,0.31728,0,-80,0
333.0012649139,300,0.31916,0,-80,0
333.0012799144,300,0.32104,0,-80,0
333.0012966085,300,0.32312,0,-80,0
333.0013117952,300,0.325,0,-80,0
333.0013270702,300,0.32688,0,-80,0
333.0013424335,300,0.32876,0,-80,0
333.0013578852,300,0.33064,0,-80,0
333.0013734253,300,0.33252,0,-80,0
333.0013897188,300,0.33448,0,-80,0
333.0014057738,300,0.3364,0,-80,0
333.0014215846,300,0.33828,0,-80,0
333.0014374838,300,0.34016,0,-80,0
333.0014531312,300,0.342,0,-80,0
333.0014739932,300,0.34444,0,-80,0
333.0014984484,300,0.34728,0,-80,0
333.0015158124,300,0.34928,0,-80,0
333.0015325778,300,0.3512,0,-80,0
333.0015490842,300,0.35308,0,-80,0
333.0015660321,300,0.355,0,-80,0
333.0015834271,300,0.35696,0,-80,0
333.0016005612,300,0.35888,0,-80,0
333.0016174285,300,0.36076,0,-80,0
333.0016343842,300,0.36264,0,-80,0
333.0016565053,300,0.36508,0,-80,0
333.0016857117,300,0.36828,0,-80,0
333.0017041257,300,0.37028,0,-80,0
333.0017218991,300,0.3722,0,-80,0
333.0017390203,300,0.37404,0,-80,0
333.0017562262,300,0.37588,0,-80,0
333.0017735166,300,0.37772,0,-80,0
333.0017912695,300,0.3796,0,-80,0
333.0018091107,300,0.38148,0,-80,0
333.0018270402,300,0.38336,0,-80,0
333.0018454415,300,0.38528,0,-80,0
333.0018635497,300,0.38716,0,-80,0
333.0018817462,300,0.38904,0,-80,0
333.0019000311,300,0.39092,0,-80,0
333.0019184043,300,0.3928,0,-80,0
333.0019368659,300,0.39468,0,-80,0
333.0019554159,300,0.39656,0,-80,0
333.0019736576,300,0.3984,0,-80,0
333.0019923824,300,0.40028,0,-80,0
333.0020107953,300,0.40212,0,-80,0
333.002029695,300,0.404,0,-80,0
333.002048683,300,0.40588,0,-80,0
333.0020726299,300,0.40824,0,-80,0
333.0020922254,300,0.41016,0,-80,0
333.0021119131,300,0.41208,0,-80,0
333.0021312808,300,0.41396,0,-80,0
333.002150737,300,0.41584,0,-80,0
333.0021702814,300,0.41772,0,-80,0
333.0021899143,300,0.4196,0,-80,0
333.0022096355,300,0.42148,0,-80,0
333.002229445,300,0.42336,0,-80,0
333.002249343,300,0.42524,0,-80,0
333.0022693292,300,0.42712,0,-80,0
333.0022894039,300,0.429,0,-80,0
333.0023095669,300,0.43088,0,-80,0
333.0023302491,300,0.4328,0,-80,0
333.0023501579,300,0.43464,0,-80,0
333.002370586,300,0.43652,0,-80,0
333.0023906659,300,0.43836,0,-80,0
333.0024112688,300,0.44024,0,-80,0
333.0024324004,300,0.44216,0,-80,0
333.002453624,300,0.44408,0,-80,0
333.0024749399,300,0.446,0,-80,0
333.0024959019,300,0.44788,0,-80,0
333.0025169522,300,0.44976,0,-80,0
333.0025376412,300,0.4516,0,-80,0
333.002559318,300,0.45352,0,-80,0
333.002581087,300,0.45544,0,-80,0
333.0026024926,300,0.45732,0,-80,0
333.002624444,300,0.45924,0,-80,0
333.0026460283,300,0.46112,0,-80,0
333.0026677009,300,0.463,0,-80,0
333.0026894619,300,0.46488,0,-80,0
333.0027113113,300,0.46676,0,-80,0
333.0027337158,300,0.46868,0,-80,0
333.0027562124,300,0.4706,0,-80,0
333.0027900956,300,0.47348,0,-80,0
333.0028114022,300,0.47528,0,-80,0
333.0028327898,300,0.47708,0,-80,0
333.0028547355,300,0.47892,0,-80,0
333.0028767658,300,0.48076,0,-80,0
333.0028988808,300,0.4826,0,-80,0
333.0029210804,300,0.48444,0,-80,0
333.0029428802,300,0.48624,0,-80,0
333.0029652472,300,0.48808,0,-80,0
333.0029876989,300,0.48992,0,-80,0
333.0030102352,300,0.49176,0,-80,0
333.0030328562,300,0.4936,0,-80,0
333.0030550682,300,0.4954,0,-80,0
333.0030803336,300,0.49744,0,-80,0
333.0031032158,300,0.49928,0,-80,0
333.0031256834,300,0.50108,0,-80,0
333.003148232,300,0.50288,0,-80,0
333.0031708616,300,0.50468,0,-80,0
333.0031940769,300,0.50652,0,-80,0
333.0032168703,300,0.50832,0,-80,0
333.0032478778,300,0.51076,0,-80,0
333.0032734158,300,0.51276,0,-80,0
333.00329649,300,0.51456,0,-80,0
333.0033196452,300,0.51636,0,-80,0
333.0033433978,300,0.5182,0,-80,0
333.0033667168,300,0.52,0,-80,0
333.0033906368,300,0.52184,0,-80,0
333.0034141196,300,0.52364,0,-80,0
333.0034376834,300,0.52544,0,-80,0
333.0034618536,300,0.52728,0,-80,0
333.0034861085,300,0.52912,0,-80,0
333.0035093898,300,0.53088,0,-80,0
333.0035327485,300,0.53264,0,-80,0
333.0035604458,300,0.53472,0,-80,0
333.0035877165,300,0.53676,0,-80,0
333.0036145545,300,0.53876,0,-80,0
333.0036414925,300,0.54076,0,-80,0
333.0037053022,300,0.54548,0,-80,0
333.0037478496,300,0.5486,0,-80,0
333.0038690902,300,0.55744,0,-80,0
333.0039103408,300,0.5604,0,-80,0
333.0039495688,300,0.5632,0,-80,0
333.0039873032,300,0.56588,0,-80,0
333.0040240854,300,0.56848,0,-80,0
333.004061605,300,0.57112,0,-80,0
333.0040987278,300,0.57372,0,-80,0
333.0041383145,300,0.57648,0,-80,0
333.0041757857,300,0.57908,0,-80,0
333.0042145841,300,0.58176,0,-80,0
333.004251235,300,0.58428,0,-80,0
333.0042886289,300,0.58684,0,-80,0
333.0043261866,300,0.5894,0,-80,0
333.0043639082,300,0.59196,0,-80,0
333.0044006098,300,0.59444,0,-80,0
333.0044398428,300,0.59708,0,-80,0
333.0044780559,300,0.59964,0,-80,0
333.0045158332,300,0.60216,0,-80,0
333.0045555758,300,0.6048,0,-80,0
333.0045948878,300,0.6074,0,-80,0
333.0046337614,300,0.60996,0,-80,0
333.0046734088,300,0.61256,0,-80,0
333.0047126126,300,0.61512,0,-80,0
333.0047544408,300,0.61784,0,-80,0
333.0047952182,300,0.62048,0,-80,0
333.0048343085,300,0.623,0,-80,0
333.0048735575,300,0.62552,0,-80,0
333.0049129652,300,0.62804,0,-80,0
334,300,0.00612,0,-80,0
334.0000003182,300,0.0082,0,-80,0
334.0000007036,300,0.01008,0,-80,0
334.0000011673,300,0.01192,0,-80,0
334.0000017156,300,0.01376,0,-80,0
334.0000023486,300,0.0156,0,-80,0
334.0000030506,300,0.0174,0,-80,0
334.0000038162,300,0.01916,0,-80,0
334.0000046976,300,0.021,0,-80,0
334.0000056636,300,0.02284,0,-80,0
334.0000066914,300,0.02464,0,-80,0
334.0000078002,300,0.02644,0,-80,0
334.0000090164,300,0.02828,0,-80,0
334.000010289,300,0.03008,0,-80,0
334.0000118532,300,0.03216,0,-80,0
334.0000133004,300,0.03396,0,-80,0
334.0000148286,300,0.03576,0,-80,0
334.0000164378,300,0.03756,0,-80,0
334.000018128,300,0.03936,0,-80,0
334.0000198992,300,0.04116,0,-80,0
334.0000217514,300,0.04296,0,-80,0
334.0000236846,300,0.04476,0,-80,0
334.0000256988,300,0.04656,0,-80,0
334.0000278405,300,0.0484,0,-80,0
334.0000300185,300,0.0502,0,-80,0
334.0000322775,300,0.052,0,-80,0
334.0000346175,300,0.0538,0,-80,0
334.0000370385,300,0.0556,0,-80,0
334.0000407637,300,0.05828,0,-80,0
334.0000434446,300,0.06012,0,-80,0
334.00004615,300,0.06192,0,-80,0
334.0000489364,300,0.06372,0,-80,0
334.0000517401,300,0.06548,0,-80,0
334.0000546867,300,0.06728,0,-80,0
334.0000577143,300,0.06908,0,-80,0
334.0000607538,300,0.07084,0,-80,0
334.0000638708,300,0.0726,0,-80,0
334.0000670652,300,0.07436,0,-80,0
334.000070337,300,0.07612,0,-80,0
334.0000737624,300,0.07792,0,-80,0
334.000077113,300,0.07964,0,-80,0
334.0000806968,300,0.08144,0,-80,0
334.0000842801,300,0.0832,0,-80,0
334.0000880241,300,0.085,0,-80,0
334.0000918491,300,0.0868,0,-80,0
334.0000956683,300,0.08856,0,-80,0
334.0000996535,300,0.09036,0,-80,0
334.0001038101,300,0.0922,0,-80,0
334.0001082357,300,0.09412,0,-80,0
334.000112377,300,0.09588,0,-80,0
334.0001165957,300,0.09764,0,-80,0
334.0001209895,300,0.09944,0,-80,0
334.0001253648,300,0.1012,0,-80,0
334.0001299188,300,0.103,0,-80,0
334.0001344508,300,0.10476,0,-80,0
334.0001390603,300,0.10652,0,-80,0
334.0001437472,300,0.10828,0,-80,0
334.000148728,300,0.11012,0,-80,0
334.0001535733,300,0.11188,0,-80,0
334.000158496,300,0.11364,0,-80,0
334.0001634962,300,0.1154,0,-80,0
334.0001685738,300,0.11716,0,-80,0
334.000173846,300,0.11896,0,-80,0
334.000179675,300,0.12092,0,-80,0
334.0001851164,300,0.12272,0,-80,0
334.0001905161,300,0.12448,0,-80,0
334.0001961177,300,0.12628,0,-80,0
334.0002018003,300,0.12808,0,-80,0
334.0002075639,300,0.12988,0,-80,0
334.0002134085,300,0.13168,0,-80,0
334.0002193341,300,0.13348,0,-80,0
334.0002253407,300,0.13528,0,-80,0
334.000231293,300,0.13704,0,-80,0
334.0002373228,300,0.1388,0,-80,0
334.0002435688,300,0.1406,0,-80,0
334.0002498958,300,0.1424,0,-80,0
334.0002561614,300,0.14416,0,-80,0
334.0002625044,300,0.14592,0,-80,0
334.0002689249,300,0.14768,0,-80,0
334.0002754228,300,0.14944,0,-80,0
334.0002819982,300,0.1512,0,-80,0
334.000288651,300,0.15296,0,-80,0
334.0002953812,300,0.15472,0,-80,0
334.0003021889,300,0.15648,0,-80,0
334.0003092305,300,0.15828,0,-80,0
334.0003163531,300,0.16008,0,-80,0
334.0003233966,300,0.16184,0,-80,0
334.0003305176,300,0.1636,0,-80,0
334.0003378796,300,0.1654,0,-80,0
334.0003451572,300,0.16716,0,-80,0
334.0003590315,300,0.17048,0,-80,0
334.0003699422,300,0.17304,0,-80,0
334.0003806707,300,0.17552,0,-80,0
334.0003913774,300,0.17796,0,-80,0
334.0004033007,300,0.18064,0,-80,0
334.000415223,300,0.18328,0,-80,0
334.0004269529,300,0.18584,0,-80,0
334.0004392183,300,0.18848,0,-80,0
334.0004527889,300,0.19136,0,-80,0
334.0004638878,300,0.19368,0,-80,0
334.0004745402,300,0.19588,0,-80,0
334.0004837465,300,0.19776,0,-80,0
334.0004966009,300,0.20036,0,-80,0
334.0005134312,300,0.20372,0,-80,0
334.000523006,300,0.2056,0,-80,0
334.0005324636,300,0.20744,0,-80,0
334.0005428356,300,0.20944,0,-80,0
334.0005522604,300,0.21124,0,-80,0
334.000561555,300,0.213,0,-80,0
334.00057114,300,0.2148,0,-80,0
334.000580806,300,0.2166,0,-80,0
334.0005903364,300,0.21836,0,-80,0
334.0006001626,300,0.22016,0,-80,0
334.0006098496,300,0.22192,0,-80,0
334.0006193922,300,0.22364,0,-80,0
334.000629456,300,0.22544,0,-80,0
334.0006393753,300,0.2272,0,-80,0
334.0006495993,300,0.229,0,-80,0
334.0006596753,300,0.23076,0,-80,0
334.0006698288,300,0.23252,0,-80,0
334.0006802922,300,0.23432,0,-80,0
334.0006908366,300,0.23612,0,-80,0
334.0007012258,300,0.23788,0,-80,0
334.0007119304,300,0.23968,0,-80,0
334.000722716,300,0.24148,0,-80,0
334.0007335826,300,0.24328,0,-80,0
334.0007467198,300,0.24544,0,-80,0
334.0007589918,300,0.24744,0,-80,0
334.000770374,300,0.24928,0,-80,0
334.0007818409,300,0.25112,0,-80,0
334.0007951502,300,0.25324,0,-80,0
334.0008098382,300,0.25556,0,-80,0
334.0008218495,300,0.25744,0,-80,0
334.0008331768,300,0.2592,0,-80,0
334.0008445816,300,0.26096,0,-80,0
334.0008563248,300,0.26276,0,-80,0
334.000868149,300,0.26456,0,-80,0
334.0008797897,300,0.26632,0,-80,0
334.0008915078,300,0.26808,0,-80,0
334.0009035714,300,0.26988,0,-80,0
334.000915716,300,0.27168,0,-80,0
334.0009276699,300,0.27344,0,-80,0
334.0009394278,300,0.27516,0,-80,0
334.0009512597,300,0.27688,0,-80,0
334.0009634424,300,0.27864,0,-80,0
334.0009759812,300,0.28044,0,-80,0
334.0009880401,300,0.28216,0,-80,0
334.001000173,300,0.28388,0,-80,0
334.0010126637,300,0.28564,0,-80,0
334.0010249462,300,0.28736,0,-80,0
334.0010424752,300,0.2898,0,-80,0
334.0010555162,300,0.2916,0,-80,0
334.0010683466,300,0.29336,0,-80,0
334.0010809611,300,0.29508,0,-80,0
334.0010939446,300,0.29684,0,-80,0
334.0011067087,300,0.29856,0,-80,0
334.0011198454,300,0.30032,0,-80,0
334.0011333598,300,0.30212,0,-80,0
334.001146653,300,0.30388,0,-80,0
334.0011597199,300,0.3056,0,-80,0
334.0011728607,300,0.30732,0,-80,0
334.0011860754,300,0.30904,0,-80,0
334.0011996732,300,0.3108,0,-80,0
