x,y,xd,yd,xdd,ydd
300,300.0042131566,0,0.58496,0,-80
300,300.0042353851,0,0.58648,0,-80
300,300.0042576714,0,0.588,0,-80
300,300.0042800154,0,0.58952,0,-80
300,300.0043024171,0,0.59104,0,-80
300,300.0043242856,0,0.59252,0,-80
300,300.0043462088,0,0.594,0,-80
300,300.0043681868,0,0.59548,0,-80
300,300.0044098704,0,0.59828,0,-80
300,300.0044326051,0,0.5998,0,-80
300,300.0044547977,0,0.60128,0,-80
300,300.004477045,0,0.60276,0,-80
300,300.0045216493,0,0.60572,0,-80
300,300.0045882785,0,0.61012,0,-80
300,300.0046383083,0,0.6134,0,-80
300,300.0046769525,0,0.61592,0,-80
300,300.0046991256,0,0.61736,0,-80
300,300.0047225853,0,0.61888,0,-80
300,300.0047461028,0,0.6204,0,-80
300,300.0047690576,0,0.62188,0,-80
300,300.0047920671,0,0.62336,0,-80
300,300.0048145081,0,0.6248,0,-80
300,300.0048376257,0,0.62628,0,-80
300,300.0048601718,0,0.62772,0,-80
300,300.0048833974,0,0.6292,0,-80
300,300.0049066778,0,0.63068,0,-80
300,300.004930013,0,0.63216,0,-80
300,300.0049527707,0,0.6336,0,-80
300,300.0049762139,0,0.63508,0,-80
300,300.0049997119,0,0.63656,0,-80
300,300.0050232646,0,0.63804,0,-80
300,300.0050730317,0,0.64116,0,-80
300,300.0050973958,0,0.64268,0,-80
300,300.0051263164,0,0.64448,0,-80
300,300.0051501622,0,0.64596,0,-80
300,300.0051740627,0,0.64744,0,-80
300,300.005198018,0,0.64892,0,-80
300,300.005222028,0,0.6504,0,-80
300,300.0052460928,0,0.65188,0,-80
300,300.0052845537,0,0.65424,0,-80
300,300.0053087606,0,0.65572,0,-80
300,300.0053323665,0,0.65716,0,-80
300,300.0053560243,0,0.6586,0,-80
300,300.0053803925,0,0.66008,0,-80
300,300.0054054755,0,0.6616,0,-80
300,300.0054299547,0,0.66308,0,-80
300,300.0054538256,0,0.66452,0,-80
300,300.0054790774,0,0.66604,0,-80
300,300.0055037208,0,0.66752,0,-80
300,300.0055284191,0,0.669,0,-80
300,300.0055531721,0,0.67048,0,-80
300,300.0055786503,0,0.672,0,-80
300,300.0056035143,0,0.67348,0,-80
300,300.0056452701,0,0.67596,0,-80
300,300.0058358908,0,0.68724,0,-80
300,300.0058819359,0,0.68992,0,-80
300,300.0059088428,0,0.69148,0,-80
300,300.0059358105,0,0.69304,0,-80
300,300.005962146,0,0.69456,0,-80
300,300.0059885393,0,0.69608,0,-80
300,300.0060142942,0,0.69756,0,-80
300,300.0060408015,0,0.69908,0,-80
300,300.0060673666,0,0.7006,0,-80
300,300.0060939894,0,0.70212,0,-80
300,300.0061206699,0,0.70364,0,-80
300,300.0061671102,0,0.70628,0,-80
300,300.0061946551,0,0.70784,0,-80
300,300.006221553,0,0.70936,0,-80
300,300.0063144792,0,0.7146,0,-80
300,300.006341634,0,0.71612,0,-80
300,300.0063688465,0,0.71764,0,-80
300,300.0063961168,0,0.71916,0,-80
300,300.0064234449,0,0.72068,0,-80
300,300.0064515514,0,0.72224,0,-80
300,300.0064797188,0,0.7238,0,-80
300,300.0065267658,0,0.7264,0,-80
300,300.0065550954,0,0.72796,0,-80
300,300.0066016848,0,0.73052,0,-80
300,300.0066294446,0,0.73204,0,-80
300,300.0066572621,0,0.73356,0,-80
300,300.006685871,0,0.73512,0,-80
300,300.0067130704,0,0.7366,0,-80
300,300.0067410612,0,0.73812,0,-80
300,300.0067698479,0,0.73968,0,-80
300,300.006797216,0,0.74116,0,-80
300,300.006824639,0,0.74264,0,-80
300,300.0068528593,0,0.74416,0,-80
300,300.0068803932,0,0.74564,0,-80
300,300,0,0.00404,0,-80
300,300.0000003192,0,0.0072,0,-80
300,300.0000010464,0,0.01124,0,-80
300,300.0000018219,0,0.014,0,-80
300,300.0000028299,0,0.01688,0,-80
300,300.0000042647,0,0.02028,0,-80
300,300.0000056235,0,0.02296,0,-80
300,300.0000065189,0,0.02452,0,-80
300,300.0000074752,0,0.02608,0,-80
300,300.0000084923,0,0.02764,0,-80
300,300.0000102613,0,0.0302,0,-80
300,300.0000114089,0,0.03172,0,-80
300,300.0000134707,0,0.03432,0,-80
300,300.0000154956,0,0.03668,0,-80
300,300.0000169628,0,0.03828,0,-80
300,300.0000184557,0,0.03984,0,-80
300,300.0000210453,0,0.04244,0,-80
300,300.0000227004,0,0.044,0,-80
300,300.0000243284,0,0.04548,0,-80
300,300.0000261476,0,0.04708,0,-80
300,300.0000278896,0,0.04856,0,-80
300,300.0000296863,0,0.05004,0,-80
300,300.0000315878,0,0.05156,0,-80
300,300.0000366923,0,0.05552,0,-80
300,300.000038802,0,0.05704,0,-80
300,300.0000410266,0,0.0586,0,-80
300,300.000044191,0,0.06076,0,-80
300,300.0000466214,0,0.06236,0,-80
300,300.0000507372,0,0.065,0,-80
300,300.0000550272,0,0.06764,0,-80
300,300.0000615882,0,0.07152,0,-80
300,300.0000663086,0,0.07416,0,-80
300,300.0000750594,0,0.07888,0,-80
300,300.0000790034,0,0.08088,0,-80
300,300.0000822386,0,0.08248,0,-80
300,300.0000854554,0,0.08404,0,-80
300,300.0000886489,0,0.08556,0,-80
300,300.0000919002,0,0.08708,0,-80
300,300.0000952963,0,0.08864,0,-80
300,300.0000986646,0,0.09016,0,-80
300,300.0001021808,0,0.09172,0,-80
300,300.0001057579,0,0.09328,0,-80
300,300.0001095824,0,0.09492,0,-80
300,300.0001133792,0,0.09652,0,-80
300,300.0001227416,0,0.1004,0,-80
300,300.0001266572,0,0.10196,0,-80
300,300.0001306337,0,0.10352,0,-80
300,300.000134671,0,0.10508,0,-80
300,300.0001387691,0,0.10664,0,-80
300,300.000142928,0,0.1082,0,-80
300,300.0001473642,0,0.10984,0,-80
300,300.000151648,0,0.1114,0,-80
300,300.0001559926,0,0.11296,0,-80
300,300.000160398,0,0.11452,0,-80
300,300.0001648643,0,0.11608,0,-80
300,300.0001695075,0,0.11768,0,-80
300,300.000174097,0,0.11924,0,-80
300,300.0001788666,0,0.12084,0,-80
300,300.0001837002,0,0.12244,0,-80
300,300.0001919037,0,0.12512,0,-80
300,300.0002039152,0,0.12896,0,-80
300,300.0002125556,0,0.13164,0,-80
300,300.0002176895,0,0.1332,0,-80
300,300.0002228843,0,0.13476,0,-80
300,300.00022814,0,0.13632,0,-80
300,300.000237546,0,0.13908,0,-80
300,300.0002428311,0,0.1406,0,-80
300,300.0002483145,0,0.14216,0,-80
300,300.0002540009,0,0.14376,0,-80
300,300.0002596075,0,0.14532,0,-80
300,300.0002651297,0,0.14684,0,-80
300,300.0002708564,0,0.1484,0,-80
300,300.000276644,0,0.14996,0,-80
300,300.0002824925,0,0.15152,0,-80
300,300.0002882502,0,0.15304,0,-80
300,300.000298963,0,0.15584,0,-80
300,300.000304885,0,0.15736,0,-80
300,300.0003108646,0,0.15888,0,-80
300,300.000317061,0,0.16044,0,-80
300,300.0003233181,0,0.162,0,-80
300,300.0003294741,0,0.16352,0,-80
300,300.0003356879,0,0.16504,0,-80
300,300.0003419594,0,0.16656,0,-80
300,300.0003482887,0,0.16808,0,-80
300,300.0003546757,0,0.1696,0,-80
300,300.0003611205,0,0.17112,0,-80
300,300.0003676231,0,0.17264,0,-80
300,300.0003741834,0,0.17416,0,-80
300,300.0003808015,0,0.17568,0,-80
300,300.0003874773,0,0.1772,0,-80
300,300.0003942109,0,0.17872,0,-80
300,300.0004085085,0,0.18192,0,-80
300,300.0004154215,0,0.18344,0,-80
300,300.0004223922,0,0.18496,0,-80
300,300.0004294207,0,0.18648,0,-80
300,300.0004365069,0,0.188,0,-80
300,300.0004434629,0,0.18948,0,-80
300,300.0004506632,0,0.191,0,-80
300,300.0004579212,0,0.19252,0,-80
300,300.0004652369,0,0.19404,0,-80
300,300.000475327,0,0.19612,0,-80
300,300.0004902321,0,0.19916,0,-80
300,300.0005041733,0,0.20196,0,-80
300,300.0005120498,0,0.20352,0,-80
300,300.0005205976,0,0.2052,0,-80
300,300.0005286004,0,0.20676,0,-80
300,300.000536664,0,0.20832,0,-80
300,300.0005447885,0,0.20988,0,-80
300,300.000552764,0,0.2114,0,-80
300,300.0005610086,0,0.21296,0,-80
300,300.000569314,0,0.21452,0,-80
300,300.0005774658,0,0.21604,0,-80
300,300.0005856753,0,0.21756,0,-80
300,300.0005941601,0,0.21912,0,-80
300,300.0006024867,0,0.22064,0,-80
300,300.000610871,0,0.22216,0,-80
300,300.0006193131,0,0.22368,0,-80
300,300.0006427995,0,0.22788,0,-80
300,300.0006514589,0,0.2294,0,-80
300,300.0006601761,0,0.23092,0,-80
300,300.0006689511,0,0.23244,0,-80
300,300.0006780162,0,0.234,0,-80
300,300.0006869082,0,0.23552,0,-80
300,300.000695858,0,0.23704,0,-80
300,300.0007048655,0,0.23856,0,-80
300,300.0007141694,0,0.24012,0,-80
300,300.0007232939,0,0.24164,0,-80
300,300.0007414169,0,0.24464,0,-80
300,300.0007585417,0,0.24744,0,-80
300,300.0007679444,0,0.24896,0,-80
300,300.0007774049,0,0.25048,0,-80
300,300.0007869232,0,0.252,0,-80
300,300.0007964992,0,0.25352,0,-80
300,300.0008061329,0,0.25504,0,-80
300,300.0008160795,0,0.2566,0,-80
300,300.0008258303,0,0.25812,0,-80
300,300.000835897,0,0.25968,0,-80
300,300.0008457648,0,0.2612,0,-80
300,300.0008559516,0,0.26276,0,-80
300,300.0008659365,0,0.26428,0,-80
300,300.0008757148,0,0.26576,0,-80
300,300.0008860795,0,0.26732,0,-80
300,300.000896505,0,0.26888,0,-80
300,300.0009153266,0,0.27168,0,-80
300,300.0009253787,0,0.27316,0,-80
300,300.0009357588,0,0.27468,0,-80
300,300.0009461966,0,0.2762,0,-80
300,300.0009566922,0,0.27772,0,-80
300,300.0009672456,0,0.27924,0,-80
300,300.0009778567,0,0.28076,0,-80
300,300.0009885256,0,0.28228,0,-80
300,300.0009995345,0,0.28384,0,-80
300,300.0010103204,0,0.28536,0,-80
300,300.0010211641,0,0.28688,0,-80
300,300.0010326393,0,0.28848,0,-80
300,300.00104389,0,0.29004,0,-80
300,300.0010549116,0,0.29156,0,-80
300,300.0010659908,0,0.29308,0,-80
300,300.0010771279,0,0.2946,0,-80
300,300.0010883227,0,0.29612,0,-80
300,300.0010995752,0,0.29764,0,-80
300,300.0011108856,0,0.29916,0,-80
300,300.0011222536,0,0.30068,0,-80
300,300.0011336795,0,0.3022,0,-80
300,300.0011454653,0,0.30376,0,-80
300,300.0011570082,0,0.30528,0,-80
300,300.0011686088,0,0.3068,0,-80
300,300.001180574,0,0.30836,0,-80
300,300.0011922917,0,0.30988,0,-80
300,300.0012105746,0,0.31224,0,-80
300,300.0012224397,0,0.31376,0,-80
300,300.0012343626,0,0.31528,0,-80
300,300.0012466585,0,0.31684,0,-80
300,300.0012590153,0,0.3184,0,-80
300,300.0012711145,0,0.31992,0,-80
300,300.0012874304,0,0.32196,0,-80
300,300.0012996649,0,0.32348,0,-80
300,300.0013119571,0,0.325,0,-80
300,300.0013249571,0,0.3266,0,-80
300,300.0013373679,0,0.32812,0,-80
300,300.0013619769,0,0.33112,0,-80
300,300.0013854864,0,0.33396,0,-80
300,300.0014071938,0,0.33656,0,-80
300,300.0014199831,0,0.33808,0,-80
300,300.0014324921,0,0.33956,0,-80
300,300.0014453954,0,0.34108,0,-80
300,300.0014583564,0,0.3426,0,-80
300,300.0014713752,0,0.34412,0,-80
300,300.0014844518,0,0.34564,0,-80
300,300.0014975861,0,0.34716,0,-80
300,300.001510431,0,0.34864,0,-80
300,300.0015236793,0,0.35016,0,-80
300,300.0015373356,0,0.35172,0,-80
300,300.0015507009,0,0.35324,0,-80
300,300.0015768407,0,0.3562,0,-80
300,300.0015903763,0,0.35772,0,-80
300,300.0016039696,0,0.35924,0,-80
300,300.0016176208,0,0.36076,0,-80
300,300.0016309689,0,0.36224,0,-80
300,300.0016458207,0,0.36388,0,-80
300,300.001660012,0,0.36544,0,-80
300,300.0016738988,0,0.36696,0,-80
300,300.0016878432,0,0.36848,0,-80
300,300.0017018455,0,0.37,0,-80
300,300.0017159055,0,0.37152,0,-80
300,300.0017300232,0,0.37304,0,-80
300,300.0017441988,0,0.37456,0,-80
300,300.0017692943,0,0.37724,0,-80
300,300.0017938149,0,0.37984,0,-80
300,300.001807869,0,0.38132,0,-80
300,300.001836468,0,0.38432,0,-80
300,300.0018529937,0,0.38604,0,-80
300,300.0018773142,0,0.38856,0,-80
300,300.001891691,0,0.39004,0,-80
300,300.0019065125,0,0.39156,0,-80
300,300.0019210002,0,0.39304,0,-80
300,300.0019359357,0,0.39456,0,-80
300,300.0019505344,0,0.39604,0,-80
300,300.0019822176,0,0.39924,0,-80
300,300.0019973888,0,0.40076,0,-80
300,300.0020122169,0,0.40224,0,-80
300,300.0020270998,0,0.40372,0,-80
300,300.0020424411,0,0.40524,0,-80
300,300.0020570298,0,0.40668,0,-80
300,300.0020720769,0,0.40816,0,-80
300,300.0020867707,0,0.4096,0,-80
300,300.0021019259,0,0.41108,0,-80
300,300.0021171358,0,0.41256,0,-80
300,300.0021324006,0,0.41404,0,-80
300,300.0021481341,0,0.41556,0,-80
300,300.0021635098,0,0.41704,0,-80
300,300.0021789403,0,0.41852,0,-80
300,300.0022061441,0,0.42112,0,-80
300,300.0022221466,0,0.42264,0,-80
300,300.0022377843,0,0.42412,0,-80
300,300.0022534768,0,0.4256,0,-80
300,300.0022687984,0,0.42704,0,-80
300,300.0022845988,0,0.42852,0,-80
300,300.0023004541,0,0.43,0,-80
300,300.0023159341,0,0.43144,0,-80
300,300.0023318974,0,0.43292,0,-80
300,300.0023479154,0,0.4344,0,-80
300,300.0023644226,0,0.43592,0,-80
300,300.0023827312,0,0.4376,0,-80
300,300.0024155512,0,0.4406,0,-80
300,300.0024318534,0,0.44208,0,-80
300,300.0024486525,0,0.4436,0,-80
300,300.0024650657,0,0.44508,0,-80
300,300.0024815336,0,0.44656,0,-80
300,300.0025047548,0,0.44864,0,-80
300,300.0025222517,0,0.4502,0,-80
300,300.0025393593,0,0.45172,0,-80
300,300.002556073,0,0.4532,0,-80
300,300.0025732946,0,0.45472,0,-80
300,300.0025901192,0,0.4562,0,-80
300,300.0026069986,0,0.45768,0,-80
300,300.0026239328,0,0.45916,0,-80
300,300.0026409217,0,0.46064,0,-80
300,300.002658426,0,0.46216,0,-80
300,300.0026759881,0,0.46368,0,-80
300,300.0027103004,0,0.46664,0,-80
300,300.0027280327,0,0.46816,0,-80
300,300.002746291,0,0.46972,0,-80
300,300.0027758833,0,0.47224,0,-80
300,300.0027933562,0,0.47372,0,-80
300,300.0028108838,0,0.4752,0,-80
300,300.002827991,0,0.47664,0,-80
300,300.0028456267,0,0.47812,0,-80
300,300.0028633172,0,0.4796,0,-80
300,300.0028810624,0,0.48108,0,-80
300,300.002914738,0,0.48388,0,-80
300,300.0029326415,0,0.48536,0,-80
300,300.0029505998,0,0.48684,0,-80
300,300.0029690998,0,0.48836,0,-80
300,300.0029871691,0,0.48984,0,-80
300,300.0030048033,0,0.49128,0,-80
