300,0,0
300,0,0
300,-0.0758,80
299.9999707412,-0.09124,80
299.9999627121,-0.09476,80
299.9999580688,-0.09672,80
299.9999491706,-0.1004,80
299.999944251,-0.10236,80
299.9999398495,-0.10408,80
299.9999354782,-0.10576,80
299.999931142,-0.1074,80
299.9999266312,-0.10908,80
299.9999220498,-0.11076,80
299.9999175087,-0.1124,80
299.9999129003,-0.11404,80
299.9999081106,-0.11572,80
299.9998998945,-0.11856,80
299.9998918324,-0.12128,80
299.9998867386,-0.12296,80
299.9998815743,-0.12464,80
299.9998764641,-0.12628,80
299.9998714129,-0.12788,80
299.9998661698,-0.12952,80
299.9998608595,-0.13116,80
299.9998554819,-0.1328,80
299.9998500371,-0.13444,80
299.9998445251,-0.13608,80
299.9998389458,-0.13772,80
299.999833437,-0.13932,80
299.9998277249,-0.14096,80
299.9998219455,-0.1426,80
299.9998170971,-0.14396,80
299.999814074,-0.1448,80
299.9998081372,-0.14644,80
299.9998021331,-0.14808,80
299.9997880655,-0.15188,80
299.9997739407,-0.1556,80
299.9997674055,-0.15728,80
299.999760957,-0.15892,80
299.9997542824,-0.1606,80
299.9997476978,-0.16224,80
299.9997410459,-0.16388,80
299.9997344907,-0.16548,80
299.999727706,-0.16712,80
299.9997210212,-0.16872,80
299.9997141037,-0.17036,80
299.999707119,-0.172,80
299.999700067,-0.17364,80
299.9996929477,-0.17528,80
299.9996859365,-0.17688,80
299.9996788613,-0.17848,80
299.9996717221,-0.18008,80
299.9996594767,-0.1828,80
299.9996517991,-0.18448,80
299.9996444199,-0.18608,80
299.9996367906,-0.18772,80
299.9996290941,-0.18936,80
299.9996213303,-0.191,80
299.9996133083,-0.19268,80
299.9996052158,-0.19436,80
299.9995974414,-0.19596,80
299.999589407,-0.1976,80
299.999577551,-0.2,80
299.999567951,-0.20192,80
299.9995594704,-0.2036,80
299.9995509192,-0.20528,80
299.9995425027,-0.20692,80
299.999520983,-0.21108,80
299.9995121176,-0.21276,80
299.9995031817,-0.21444,80
299.9994948186,-0.216,80
299.9994863946,-0.21756,80
299.9994779097,-0.21912,80
299.999469364,-0.22068,80
299.9994536958,-0.22352,80
299.999444755,-0.22512,80
299.9994357502,-0.22672,80
299.9994266814,-0.22832,80
299.9994177769,-0.22988,80
299.9994085817,-0.23148,80
299.9994032576,-0.2324,80
299.9993939616,-0.234,80
299.9993848356,-0.23556,80
299.9993754132,-0.23716,80
299.999364741,-0.23896,80
299.9993551826,-0.24056,80
299.9993455602,-0.24216,80
299.9993358738,-0.24376,80
299.9993261234,-0.24536,80
299.9993160637,-0.247,80
299.9993061837,-0.2486,80
299.9992962397,-0.2502,80
299.9992859815,-0.25184,80
299.9992759079,-0.25344,80
299.9992655168,-0.25508,80
299.9992553136,-0.25668,80
299.9992450464,-0.25828,80
299.9992347152,-0.25988,80
299.9992245799,-0.26144,80
299.9992141223,-0.26304,80
299.9992036007,-0.26464,80
299.9991927505,-0.26628,80
299.9991820993,-0.26788,80
299.9991711162,-0.26952,80
299.9991600659,-0.27116,80
299.9991492195,-0.27276,80
299.9991383091,-0.27436,80
299.9991273347,-0.27596,80
299.9991162963,-0.27756,80
299.9991054714,-0.27912,80
299.9990945858,-0.28068,80
299.9990822358,-0.28244,80
299.9990712207,-0.284,80
299.9990601447,-0.28556,80
299.9990490078,-0.28712,80
299.9990378102,-0.28868,80
299.9990265516,-0.29024,80
299.9990152323,-0.2918,80
299.9990035603,-0.2934,80
299.9989921177,-0.29496,80
299.9989806142,-0.29652,80
299.9989684569,-0.29816,80
299.9989565305,-0.29976,80
299.9989448399,-0.30132,80
299.9989330884,-0.30288,80
299.9989209732,-0.30448,80
299.998908794,-0.30608,80
299.9988968569,-0.30764,80
299.998879629,-0.30988,80
