300,0,0
300,0,0
300,0,0
300,-0.00452,80
299.9999986711,-0.01628,80
299.999997385,-0.01944,80
299.999996102,-0.02208,80
299.999994733,-0.02456,80
299.999993284,-0.02692,80
299.9999916957,-0.02928,80
299.9999899682,-0.03164,80
299.9999870889,-0.03528,80
299.9999850074,-0.03764,80
299.9999827866,-0.04,80
299.9999804666,-0.04232,80
299.9999780544,-0.0446,80
299.9999755122,-0.04688,80
299.9999728869,-0.04912,80
299.999970038,-0.05144,80
299.9999671573,-0.05368,80
299.9999638828,-0.05612,80
299.9999607401,-0.05836,80
299.9999563048,-0.0614,80
299.999952805,-0.06368,80
299.9999492389,-0.06592,80
299.9999454155,-0.06824,80
299.9999415941,-0.07048,80
299.9999376472,-0.07272,80
299.9999335749,-0.07496,80
299.9999293022,-0.07724,80
299.999925054,-0.07944,80
299.9999205259,-0.08172,80
300,-0.01052,80
299.9999991689,-0.01368,80
299.9999979924,-0.01712,80
299.999997222,-0.01892,80
299.9999964274,-0.0206,80
299.9999955416,-0.02232,80
299.9999935551,-0.02588,80
299.999992494,-0.02752,80
299.9999913932,-0.02912,80
299.9999901993,-0.03076,80
299.9999889382,-0.0324,80
299.9999876422,-0.034,80
299.9999862822,-0.0356,80
299.9999848582,-0.0372,80
299.999983333,-0.03884,80
299.9999817794,-0.04044,80
299.9999801213,-0.04208,80
299.9999784802,-0.04364,80
299.9999755563,-0.04632,80
299.9999724992,-0.04896,80
299.9999705408,-0.05056,80
299.9999685184,-0.05216,80
299.9999664842,-0.05372,80
299.9999643891,-0.05528,80
299.9999622332,-0.05684,80
299.9999599596,-0.05844,80
299.999957622,-0.06004,80
299.9999535392,-0.06276,80
299.9999510916,-0.06432,80
299.9999485188,-0.06592,80
299.9999459479,-0.06748,80
299.9999431812,-0.06912,80
299.9999404164,-0.07072,80
299.9999375876,-0.07232,80
299.9999347672,-0.07388,80
299.9999318858,-0.07544,80
299.9999268314,-0.07812,80
299.9999237847,-0.07968,80
299.9999206772,-0.08124,80
299.9999175088,-0.0828,80
299.9999142796,-0.08436,80
299.9999109896,-0.08592,80
299.9999076387,-0.08748,80
299.9999009902,-0.09052,80
299.9998944728,-0.0934,80
299.9998908302,-0.09496,80
299.9998871267,-0.09652,80
299.9998819146,-0.09868,80
299.9998773754,-0.10052,80
299.999873254,-0.10216,80
299.9998690655,-0.1038,80
299.9998604501,-0.10712,80
299.9998561653,-0.10872,80
299.9998519252,-0.11028,80
299.9998446467,-0.11292,80
299.999840017,-0.11456,80
299.9998355492,-0.11612,80
299.9998310205,-0.11768,80
299.9998219591,-0.12076,80
299.9998171287,-0.12236,80
299.9998123567,-0.12392,80
299.9998076477,-0.12544,80
299.9998027556,-0.127,80
299.9997978026,-0.12856,80
299.9997927887,-0.13012,80
299.999787714,-0.13168,80
299.9997825785,-0.13324,80
299.9997749838,-0.13552,80
299.9997653619,-0.13836,80
299.9997599659,-0.13992,80
299.999754509,-0.14148,80
299.9997489913,-0.14304,80
299.9997435558,-0.14456,80
299.9997379179,-0.14612,80
299.9997290046,-0.14856,80
299.9997174169,-0.15168,80
299.999711198,-0.15332,80
299.9997050652,-0.15492,80
299.9996988684,-0.15652,80
299.9996926076,-0.15812,80
299.999686441,-0.15968,80
299.9996739859,-0.1628,80
299.9996674739,-0.1644,80
299.9996607335,-0.16604,80
299.9996540919,-0.16764,80
299.9996473863,-0.16924,80
299.999640786,-0.1708,80
299.999633954,-0.1724,80
299.999627058,-0.174,80
299.999620098,-0.1756,80
299.999613074,-0.1772,80
299.9995992524,-0.18032,80
299.9995920396,-0.18192,80
299.9995849447,-0.18348,80
299.9995776055,-0.18508,80
299.9995702023,-0.18668,80
299.9995629218,-0.18824,80
299.9995555804,-0.1898,80
299.9995481782,-0.19136,80
299.9995324867,-0.19464,80
299.9995248957,-0.1962,80
299.9995172439,-0.19776,80
299.9995093335,-0.19936,80
299.9995013591,-0.20096,80
299.9994935217,-0.20252,80
299.9994856234,-0.20408,80
299.9994776643,-0.20564,80
299.9994696443,-0.2072,80
299.9994613563,-0.2088,80
299.9994530043,-0.2104,80
299.9994447987,-0.21196,80
299.9994363203,-0.21356,80
299.9994279915,-0.21512,80
299.9994196018,-0.21668,80
299.999411368,-0.2182,80
299.9994028582,-0.21976,80
299.9993861564,-0.2228,80
299.9993772444,-0.2244,80
299.999361312,-0.22724,80
299.9993524496,-0.2288,80
299.9993435264,-0.23036,80
299.999334312,-0.23196,80
299.9993254976,-0.23348,80
299.9993163918,-0.23504,80
299.9992975886,-0.23824,80
299.9992885355,-0.23976,80
299.9992791849,-0.24132,80
299.9992697734,-0.24288,80
299.999256415,-0.24508,80
299.9992463667,-0.24672,80
299.9992367446,-0.24828,80
299.9992268134,-0.24988,80
299.9992168182,-0.25148,80
299.999207262,-0.253,80
299.999197395,-0.25456,80
299.9991872126,-0.25616,80
299.9991774785,-0.25768,80
299.999167429,-0.25924,80
299.9991573186,-0.2608,80
299.9991471474,-0.26236,80
299.9991371778,-0.26388,80
299.9991268864,-0.26544,80
299.9991167997,-0.26696,80
299.9991066552,-0.26848,80
299.999096453,-0.27,80
299.999084843,-0.27172,80
299.9990742459,-0.27328,80
299.9990534766,-0.27632,80
299.9990424238,-0.27792,80
299.999031307,-0.27952,80
299.9990201262,-0.28112,80
299.9990091626,-0.28268,80
299.998998138,-0.28424,80
299.9989870527,-0.2858,80
299.9989759065,-0.28736,80
299.9989646994,-0.28892,80
299.9989537205,-0.29044,80
299.9989423933,-0.292,80
299.9989310053,-0.29356,80
